,_id,created_at,favorite_count,featch_time,full_text,keyword,lang,quote_count,reply_count,retweet_count,source,tid,tweet_url,user_url
134,6513c2890408657d8a04843e,Mon Jul 10 19:50:43 +0000 2023,11,2023-09-27,"「拜登被爆光：私下恐嚇幕僚 狂躁 自大⋯」No.02（07/10/23）
https://t.co/pS3epyXxRz
https://t.co/Dj8W1Srgzi https://t.co/1UIzPNtz0n",拜登,ja,0,0,7,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1678491962922467328,https://twitter.com/Shitaotv/status/1678491962922467328,https://twitter.com/Shitaotv
135,6513c2890408657d8a048440,Wed Sep 28 22:50:33 +0000 2022,6,2023-09-27,"「“不言自明” 暗指拜登炸了北溪天然氣管道」Shitao TV - 04 (28/09/22) 川普今日懇請拜登：竭力馬上結束俄烏戰爭
https://t.co/DHBsJsM7eD
更多视频：https://t.co/O7PANtS74l https://t.co/02zsICaMjn",拜登,ja,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1575256675761766405,https://twitter.com/Shitaotv/status/1575256675761766405,https://twitter.com/Shitaotv
136,6513c2890408657d8a048442,Thu Mar 17 18:55:58 +0000 2022,10,2023-09-27,"Shitao TV - No.02（17/03/22）全面施壓？司法部抓捕5名中國人後 拜登即刻宣佈與習近平對話：力保台灣🇹🇼 ？
https://t.co/pWK63Jmsy9
更多视频：https://t.co/sohcUrSGJg https://t.co/yVsSQ4Njt3",拜登,ja,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1504532010471206920,https://twitter.com/Shitaotv/status/1504532010471206920,https://twitter.com/Shitaotv
137,6513c2890408657d8a048444,Wed Oct 12 22:53:22 +0000 2022,7,2023-09-27,"「另類十月驚奇！拜登暗示兒子觸犯聯邦重罪：非法擁有槍枝」Shitao TV - 05 (12/10/22) 中期選舉後 全球矚目「天下第一案」
https://t.co/rsHIx0n7GK
更多视频：https://t.co/O7PANtSETT https://t.co/v0pobDKD4J",拜登,ja,0,4,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1580330815057440768,https://twitter.com/Shitaotv/status/1580330815057440768,https://twitter.com/Shitaotv
138,6513c2890408657d8a048446,Thu Mar 17 01:57:00 +0000 2022,7,2023-09-27,"Shitao TV - No.07（16/03/22）拜登稱普京為戰犯 白宮再遮掩 莫斯科抗議 後果難料
https://t.co/CP6NjkwgNv
更多视频：https://t.co/sohcUrSGJg https://t.co/CUDFEzoOZp",拜登,ja,0,0,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1504275578123436035,https://twitter.com/Shitaotv/status/1504275578123436035,https://twitter.com/Shitaotv
139,6513c2890408657d8a048448,Wed Sep 20 14:26:24 +0000 2023,58,2023-09-27,Our NEW 🌶️ Angry Monster Tacos will turn you into a monster Angry Monster Taco fan. Fact.,拜登,en,8,29,3,"<a href=""https://twitter.com"" rel=""nofollow"">Twitter for Advertisers</a>",1704502271864647856,https://twitter.com/JackBox/status/1704502271864647856,https://twitter.com/JackBox
140,6513c2890408657d8a04844a,Sun Aug 13 23:37:39 +0000 2023,11,2023-09-27,"濤哥直播預告：8月13日晚9:30點  「石濤.TV」No.02   https://t.co/15sKzNBQqx
主題：為什麼？😱  眾議院最高监督委员会民主党人杰米-拉斯金（Jamie Raskin）说亨特-拜登做了 ""非常非法和错误的事情 https://t.co/GVPRQedxcm",拜登,ja,0,0,6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1690870260302315520,https://twitter.com/Shitaotv/status/1690870260302315520,https://twitter.com/Shitaotv
141,6513c2890408657d8a04844c,Mon Nov 07 01:46:11 +0000 2022,8,2023-09-27,"「最後民調：共和黨迎合選民 肯定獲勝！」ShitaoTV - 05 (06/11/22) 公投拜登：一手製造 通脹 經濟 犯罪
https://t.co/Th2rabcS6c
更多视频：https://t.co/O7PANtAvFL https://t.co/P2gLlnAS0l",拜登,ja,0,0,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1589434004528189440,https://twitter.com/Shitaotv/status/1589434004528189440,https://twitter.com/Shitaotv
142,6513c2890408657d8a04844e,Tue Aug 24 19:29:39 +0000 2021,7,2023-09-27,"《石濤聚焦》「塔利班拒絕 拜登政府一切要求」8.31必須撤出所有人 今日開始禁止阿富汗人離境「西方國家毫無尊嚴與震懾力」（24/08）
https://t.co/FV3jSdGOOQ https://t.co/pZ1IcL7Qst",拜登,ja,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1430250971565862916,https://twitter.com/Shitaotv/status/1430250971565862916,https://twitter.com/Shitaotv
143,6513c2890408657d8a048450,Thu Sep 08 03:05:20 +0000 2022,7,2023-09-27,"「劃清界線！希拉里今日公開“否定”拜登所言」Shitao TV - 06 (07/09/22) 深層政府“正在拋棄”拜登
https://t.co/D9prqv5tte
更多视频：https://t.co/O7PANtS74l https://t.co/ZFrWqZIrLr",拜登,ja,0,0,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1567710652096995328,https://twitter.com/Shitaotv/status/1567710652096995328,https://twitter.com/Shitaotv
144,6513c28a0408657d8a048452,Fri Sep 02 16:47:31 +0000 2022,7,2023-09-27,"「昨晚瘋了！拜登歷史性極端指控川普和MAGA：極端主義」Shitao TV - 01 (02/09/22) 怪異：三大左媒拒絕拜登🧐
https://t.co/erJCuyu5vH
更多视频：https://t.co/O7PANtS74l https://t.co/aMUT18hFBP",拜登,ja,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1565743232516083714,https://twitter.com/Shitaotv/status/1565743232516083714,https://twitter.com/Shitaotv
145,6513c28a0408657d8a048454,Tue Oct 18 19:36:01 +0000 2022,8,2023-09-27,"「再聯手班農：把守所有的投票箱！」Shitao TV - 02 (18/10/22) 今早連推：絕不能再等下一次！無人能阻止達勒姆：希拉里與拜登⋯
https://t.co/9Pa0o7tcQO
更多视频：https://t.co/O7PANtAvFL https://t.co/z6i5v57w9m",拜登,ja,0,3,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1582455477346017282,https://twitter.com/Shitaotv/status/1582455477346017282,https://twitter.com/Shitaotv
146,6513c28a0408657d8a048456,Wed Aug 03 23:25:42 +0000 2022,6,2023-09-27,"「拜登病情加重 醫師從不露面」Shitao TV - 06 (03/08/22) 鬼月復發 連陽5日
https://t.co/iWAkltNdle
更多视频：https://t.co/O7PANtS74l https://t.co/5L2Mv5j6ib",拜登,ja,0,1,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1554971802123788289,https://twitter.com/Shitaotv/status/1554971802123788289,https://twitter.com/Shitaotv
147,6513c28a0408657d8a048458,Wed Feb 08 16:11:35 +0000 2023,4,2023-09-27,"「拜登國情咨文 遭遇川普同步置評：另類擂台」No.06（07/02/23）“拜登有機會 再現華盛頓或邱吉爾般才智”
视频地址：https://t.co/86j1oePZrI
更多视频：https://t.co/2zjYu3YnaK https://t.co/IOemoB8xSB",拜登,ja,0,0,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1623353859379691522,https://twitter.com/Shitaotv/status/1623353859379691522,https://twitter.com/Shitaotv
148,6513c28a0408657d8a04845a,Sun Mar 27 19:46:22 +0000 2022,8,2023-09-27,"Shitao TV - No.03（27/03/22）昨晚 波蘭 拜登實話怒吼：推翻普京！白宮-布林肯急速解釋-瞎掰
https://t.co/o40QRjiYbn
更多视频：https://t.co/sohcUrSGJg https://t.co/AOokVJeF1V",拜登,ja,0,1,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1508168570064281605,https://twitter.com/Shitaotv/status/1508168570064281605,https://twitter.com/Shitaotv
149,6513c28a0408657d8a04845c,Tue May 18 19:08:22 +0000 2021,7,2023-09-27,"《石濤聚焦》「拜登用軟弱代替“用力量尋求和平”」彭斯借抨擊強調：川普-彭斯政府堅定與以色列共創中東和平 彭斯力拼存在感（18/05）
https://t.co/cPhIv8qpiZ https://t.co/vrZekhpcqp",拜登,ja,0,0,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1394731606951309316,https://twitter.com/Shitaotv/status/1394731606951309316,https://twitter.com/Shitaotv
150,6513c2970408657d8a048460,Wed Dec 28 21:00:01 +0000 2022,7,2023-09-27,"「驚嘆網論！習近平罕見天才政治家 毫無畏懼摧毀中共國」ShitaoTV - 04 (28 /12/22) 特點共同齊名者：拜登 普京
视频：https://t.co/jNmEkPalUH
更多视频：https://t.co/TG34dfmafA
干净世界订阅：https://t.co/tA79g1iHEM https://t.co/lO2q6HJvEm",拜登,ja,0,1,6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1608206158954913792,https://twitter.com/Shitaotv/status/1608206158954913792,https://twitter.com/Shitaotv
151,6513c2970408657d8a048462,Fri Jan 20 01:59:26 +0000 2023,12,2023-09-27,"「白宮謊言被揭穿 拜登哀到奶奶家⋯⋯」《石濤聚焦》05（19/01/23）特勤局擁有完整訪客名單記錄 隨時爆光
https://t.co/ThFexDUdAr https://t.co/xnKugcWKiX",拜登,ja,0,0,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1616254039397699584,https://twitter.com/Shitaotv/status/1616254039397699584,https://twitter.com/Shitaotv
152,6513c2970408657d8a048464,Wed Jul 06 16:34:42 +0000 2022,10,2023-09-27,"「錄音洩漏！拜登期待日內瓦見面 普京同意」Shitao TV - 01 (06/07/22) 普京：與歐洲美國同行交談是一份榮幸⋯“我正在健身房呢“⋯⋯嘲諷西方的閹割文化
https://t.co/eL8FAnI1XR
更多视频：https://t.co/O7PANtS74l https://t.co/hvv7RpKQbR",拜登,ja,0,0,6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1544721510807621632,https://twitter.com/Shitaotv/status/1544721510807621632,https://twitter.com/Shitaotv
153,6513c2970408657d8a048466,Fri Apr 29 15:38:50 +0000 2022,5,2023-09-27,"「馬斯克大難臨頭！PO圖表：左派如何甩掉我」Shitao TV - No.01（29/04/22）拜登55國迅即全面文革：痛批虛假新聞和威權主義
https://t.co/fGY74biian
更多视频：https://t.co/sohcUrSGJg https://t.co/Tiit8eLuOA",拜登,ja,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1520065078053281795,https://twitter.com/Shitaotv/status/1520065078053281795,https://twitter.com/Shitaotv
154,6513c2970408657d8a048468,Fri Jul 02 15:16:46 +0000 2021,6,2023-09-27,"《石濤聚焦》「民主-左派遭歷史性打擊 最高法院裁決重創司法部干涉大選」維護亞利桑那州修改選舉法權力 拜登：深感失望 希拉里心腹律師-背氣（02/07）
https://t.co/rZo7KXkjKm https://t.co/rqUM8JOsVb",拜登,ja,0,0,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1410980775386832901,https://twitter.com/Shitaotv/status/1410980775386832901,https://twitter.com/Shitaotv
155,6513c2a10408657d8a04846c,Tue Jun 07 23:56:38 +0000 2022,1,2023-09-27,"基地组织 6月6日 誓言對印度发动袭击，因为印度执政党成员最近发表言论(已被停职)。

另: 基地組織站在拜登奧巴馬一邊。
英文大紀元: 「“基地組織站在我們這邊”：奧巴馬/拜登團隊如何授權敘利亞的恐怖主義網絡」 https://t.co/XXdzWW1QuY",拜登,ja,0,0,1,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1534323479872679937,https://twitter.com/WeiliziOversea/status/1534323479872679937,https://twitter.com/WeiliziOversea
156,6513c2a10408657d8a04846e,Thu May 18 01:29:03 +0000 2023,3,2023-09-27,"補充: 國際社會允許對宗教自由的打壓。

在撒旦的""新世界秩序""宗旨下, 只允許一個世界大政府, 只允许⼀种宗教 --- 撒旦教。所有的基督教教堂都已经被颠覆。
&lt;&lt;300人委員會&gt;&gt; 1991年

拜登2022年說, 美國必須領導""新世界秩序"", 見福布斯新聞。👇 https://t.co/DRBW0oRDsp",拜登,ja,1,2,2,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1659008161628717056,https://twitter.com/WeiliziOversea/status/1659008161628717056,https://twitter.com/WeiliziOversea
157,6513c2a10408657d8a048470,Thu May 18 01:39:57 +0000 2023,0,2023-09-27,"拜登2022年說,美國必須領導""新世界秩序"" , 福布斯新聞鏈接👇
https://t.co/xKAlRnPe7m",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1659010905504649216,https://twitter.com/WeiliziOversea/status/1659010905504649216,https://twitter.com/WeiliziOversea
158,6513c2a10408657d8a048472,Mon Apr 18 01:37:48 +0000 2022,3,2023-09-27,"【英文大紀元】亨特·拜登与波士顿犯罪头目侄子一起在中国创业

評:為什麼選擇中國?要把「新世界秩序」帶到中國;中共拜的紅龍和西方拜的撒旦,原本就是一家子.

拜登家族有烏克蘭土地上的生化實驗室.拜登是「新世界秩序」裡的僕人,他們拜的是撒旦/紅龍

https://t.co/pmHtFArbqI https://t.co/yeTBIGsL16",拜登,ja,1,0,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1515867156927610881,https://twitter.com/WeiliziOversea/status/1515867156927610881,https://twitter.com/WeiliziOversea
159,6513c2a10408657d8a048475,Thu Aug 18 06:44:37 +0000 2022,0,2023-09-27,"拜登雖然簽署不少法案限制對華技術出口。然而，「数据显示美国批准了几乎所有对华技术出口。」

{🖍很多事情，再深挖一步，就發現根本不是想當然的那樣。}

https://t.co/tGfQZOPoTA https://t.co/fqFAK440Ow",拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1560155688663654400,https://twitter.com/WeiliziOversea/status/1560155688663654400,https://twitter.com/WeiliziOversea
160,6513c2ab0408657d8a048478,Tue Aug 15 04:12:35 +0000 2023,0,2023-09-27,民主黨議員首次表態，要求拜登傳遞火炬。揭司法部新任命特別檢察官的真實用意。#拜登 #特別檢察官 #司法部 | 新視野 第1115期 20230814 https://t.co/Do9BtuoMmD via @YouTube,拜登,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1691301838383902721,https://twitter.com/AntiNaziFasCCP1/status/1691301838383902721,https://twitter.com/AntiNaziFasCCP1
161,6513c2ab0408657d8a04847a,Mon Jul 03 17:58:05 +0000 2023,0,2023-09-27,上百村鎮銀行儲戶到開封追討存款後下落不明；深圳城中村改造 當局強制搬家引發民怨；全球逾50人權組織致函拜登 反對邀請李家超赴APEC。【 #環球... https://t.co/2sCJg92Tuz via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1675926903759183881,https://twitter.com/AntiNaziFasCCP1/status/1675926903759183881,https://twitter.com/AntiNaziFasCCP1
162,6513c2ab0408657d8a04847d,Wed Sep 27 01:52:47 +0000 2023,0,2023-09-27,首次彈劾聽證日期公佈，三名證人將出席。拜登競選團隊最關注的目標，出乎很多人意料。一項讓民主黨震驚的民調出爐。#彈劾調查 #拜登 #科默 | 新視... https://t.co/MHD1ilyYip via @YouTube,拜登,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1706849335390896250,https://twitter.com/AntiNaziFasCCP1/status/1706849335390896250,https://twitter.com/AntiNaziFasCCP1
163,6513c2ab0408657d8a04847f,Tue Dec 28 05:44:38 +0000 2021,0,2023-09-27,年終對比拜登川普各自对华政策誰在阻擊誰在綏靖?《建民論推墻1494》 https://t.co/1D11Ury0Kc via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1475704221026684929,https://twitter.com/AntiNaziFasCCP1/status/1475704221026684929,https://twitter.com/AntiNaziFasCCP1
164,6513c2ab0408657d8a048481,Thu Mar 17 05:06:18 +0000 2022,0,2023-09-27,"美国司法部逮捕來自中國8個国安间谍,民運被滲透的大佬曝光,俄羅斯宣佈制裁美國,拜登兒子克林頓老婆爲什麽上榜?《建民論推墻1582》 https://t.co/6FEUBRovPY via @YouTube",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1504323216386449411,https://twitter.com/AntiNaziFasCCP1/status/1504323216386449411,https://twitter.com/AntiNaziFasCCP1
165,6513c2ac0408657d8a048483,Mon Aug 23 05:10:57 +0000 2021,0,2023-09-27,"浙江官場大地震,情婦反腐,之江新軍群落馬;拜登病急亂投醫,新任大使,勾兌全靠伯恩斯;《建民論推墻1366》 https://t.co/dtZuEviePM via @YouTube",拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1429672485700657153,https://twitter.com/AntiNaziFasCCP1/status/1429672485700657153,https://twitter.com/AntiNaziFasCCP1
166,6513c2ac0408657d8a048485,Sat Jan 16 08:11:58 +0000 2021,0,2023-09-27,馬斯克和小川普共同打造新媒體;拜登就職現場鐵網環繞恍若新疆;麻省理工頂級華人學者陈刚通共被抓;彭斯永斷政治生涯《建民論推墻1160》 https://t.co/VmWcLO0oJF via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1350355096912203776,https://twitter.com/AntiNaziFasCCP1/status/1350355096912203776,https://twitter.com/AntiNaziFasCCP1
167,6513c2ac0408657d8a048487,Mon Feb 07 06:32:09 +0000 2022,0,2023-09-27,中共抓狂 川普令到期被拜登再延期四年 https://t.co/CWKuGKZpAV via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1490574083360051200,https://twitter.com/AntiNaziFasCCP1/status/1490574083360051200,https://twitter.com/AntiNaziFasCCP1
168,6513c2ac0408657d8a048489,Tue May 24 05:00:57 +0000 2022,0,2023-09-27,"拜登放豪言武力護台共軍真打了他會出兵嗎《建民論推墻1654期》 https://t.co/B81le8dqUF via @YouTube
@1taiwantalk Strongly suggest you listen to what this guy says about Biden’s tough talk, yes talk only!",拜登,ja,0,0,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1528964243160178691,https://twitter.com/AntiNaziFasCCP1/status/1528964243160178691,https://twitter.com/AntiNaziFasCCP1
169,6513c2b90408657d8a04848d,Tue Sep 19 02:48:26 +0000 2023,0,2023-09-27,特勤局特工打破60年沉默，肯尼迪遇刺真相現轉機。小羅伯特·肯尼迪險遭暗殺，尋求保護被拜登拒絕。#肯尼迪 #魔幻子彈 #小羅伯特 | 新視野 地1... https://t.co/IJzTnMfmvE 來自 @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1703964235108348015,https://twitter.com/Flfree2020/status/1703964235108348015,https://twitter.com/Flfree2020
170,6513c2b90408657d8a04848f,Sat Dec 18 23:55:49 +0000 2021,0,2023-09-27,立陶宛撤回外交官，不向中共低頭，台灣借鑒必有希望。普京頻頻向拜登出招，拜登躲閃不及被迫應招。| 新視野 第449期 20211218 https://t.co/5H7uEHcd36 via @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1472354947291254784,https://twitter.com/Flfree2020/status/1472354947291254784,https://twitter.com/Flfree2020
171,6513c2b90408657d8a048492,Tue Sep 26 06:13:16 +0000 2023,0,2023-09-27,米利即將退休，媒體爆川普當眾訓斥軍頭。拜登災難性一周，民主黨人恐慌。#米利退休 #川普 #拜登 | 新視野 第1154期 20230925 https://t.co/enZ88C2MFJ 來自 @YouTube,拜登,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1706552497790435391,https://twitter.com/Flfree2020/status/1706552497790435391,https://twitter.com/Flfree2020
172,6513c2b90408657d8a048494,Fri Sep 15 04:49:50 +0000 2023,0,2023-09-27,亨特被控三項重罪，或面臨25年監禁。左媒罕見炮轟拜登，不適合再次競選。佩洛西放風，拜登應該退出競選2024。#拜登 #彈劾調查 #佩洛西 | 新... https://t.co/xzqhrNKpst 來自 @YouTube,拜登,zh,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1702545234310443423,https://twitter.com/Flfree2020/status/1702545234310443423,https://twitter.com/Flfree2020
173,6513c2b90408657d8a048496,Tue Aug 15 01:29:53 +0000 2023,0,2023-09-27,民主黨議員首次對拜登和亨特表態。揭司法部新任命特別檢察官的真實用意。#拜登 #特別檢察官 #司法部 | 新視野 第1115期 20230814 https://t.co/W8NWK6uAVE 來自 @YouTube 覺醒！,拜登,zh,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1691260890358874112,https://twitter.com/Flfree2020/status/1691260890358874112,https://twitter.com/Flfree2020
174,6513c2b90408657d8a048498,Tue Dec 28 06:50:12 +0000 2021,1,2023-09-27,川普：习是罪犯 拜登和中共有交易  ★ 加拿大政府秘密监控3300万部手机 特鲁多大重构水很深 https://t.co/P3IhMNyRBE via @YouTube印象裡這條新聞不止一次的被播放了，重溫一下川總的結論還是很震撼👍👍,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1475720720671920128,https://twitter.com/Flfree2020/status/1475720720671920128,https://twitter.com/Flfree2020
175,6513c2b90408657d8a04849a,Wed Aug 17 05:39:59 +0000 2022,0,2023-09-27,拜登政府大动作背後隱藏巨大阴谋！ 川普：必须讓美國再次偉大！ https://t.co/9q35tYV47R 來自 @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1559777034951204871,https://twitter.com/Flfree2020/status/1559777034951204871,https://twitter.com/Flfree2020
176,6513c2b90408657d8a04849c,Sat Mar 05 06:06:32 +0000 2022,0,2023-09-27,【俄乌战争内幕】拜登乐见俄乌爆发战争的真实目的 https://t.co/CUXRgwt6sk 來自 @YouTube睜開眼睛看世界，不要讓假象把腦子搞成漿糊了,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1499989721761521664,https://twitter.com/Flfree2020/status/1499989721761521664,https://twitter.com/Flfree2020
177,6513c2b90408657d8a04849e,Sat Sep 09 11:48:11 +0000 2023,0,2023-09-27,紐約市長叫苦，譴責拜登辜負了紐約，大罵德州州長是瘋子。德州反擊亞當斯是偽君子。#亞當斯 #拜登 #非法移民 | 新視野 第1141期 20230909 https://t.co/AcXknzXdG0 來自 @YouTube,拜登,zh,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1700476188119204342,https://twitter.com/Flfree2020/status/1700476188119204342,https://twitter.com/Flfree2020
178,6513c2ba0408657d8a0484a0,Thu May 05 13:15:25 +0000 2022,0,2023-09-27,拜登政府成立真理部 https://t.co/fmd9uXxaXJ 來自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1522203310672932865,https://twitter.com/Flfree2020/status/1522203310672932865,https://twitter.com/Flfree2020
179,6513c2d60408657d8a0484a7,Sat Jul 08 12:26:32 +0000 2023,0,2023-09-27,特朗普在爱荷华州向支持者赠送冰淇淋 ，如果是癡呆只顧自己吃⋯⋯ https://t.co/458Z9N2Exw,特朗普,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1677655405978087427,https://twitter.com/TnTMOBkMNP0IyZb/status/1677655405978087427,https://twitter.com/TnTMOBkMNP0IyZb
180,6513c2d60408657d8a0484a9,Tue Sep 26 12:33:54 +0000 2023,0,2023-09-27,"From Jim Taylor to OJ Simpson, we've ranked the National Football League’s career leaders in rushing yards, which means some franchise favorites are absent.",特朗普,en,0,0,0,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",1706648287535640996,https://twitter.com/EternallySunny_/status/1706648287535640996,https://twitter.com/EternallySunny_
181,6513c2de0408657d8a0484af,Wed Aug 17 04:58:54 +0000 2022,0,2023-09-27,8/16/2022 司法部再放假消息；川普CFO將認罪？朱利安尼發飆，誓言搜查拜登 https://t.co/LSyijMmMWY 来自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1559766696339984384,https://twitter.com/Newwish0/status/1559766696339984384,https://twitter.com/Newwish0
182,6513c2de0408657d8a0484b1,Sat Feb 26 14:30:28 +0000 2022,0,2023-09-27,Shitao TV - No.05（24/02/22）川普仰天悲嘯：我的祖國完全失去了自信！普京把拜登：當腰鼓攔捶 https://t.co/V7b1EWF5Y4 来自 @YouTube,拜登,ja,0,1,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1497579822628757506,https://twitter.com/Newwish0/status/1497579822628757506,https://twitter.com/Newwish0
183,6513c2de0408657d8a0484b3,Fri Jul 22 03:39:31 +0000 2022,0,2023-09-27,「不祥之兆！拜登被迫停服 心血管藥物」Shitao TV - 06 (21/07/22) 其有血栓病史 https://t.co/Ta4klW5hDc 来自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1550324636134477824,https://twitter.com/Newwish0/status/1550324636134477824,https://twitter.com/Newwish0
184,6513c2de0408657d8a0484b5,Mon May 02 14:29:12 +0000 2022,0,2023-09-27,「川普無奈：國家加速地獄中⋯」Shitao TV - No.04（01/05/22）拜登政府的可怕 https://t.co/geynTmBRvV 来自 @YouTube,拜登,ja,0,0,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1521134717424205825,https://twitter.com/Newwish0/status/1521134717424205825,https://twitter.com/Newwish0
185,6513c2de0408657d8a0484b7,Thu Sep 29 03:50:21 +0000 2022,1,2023-09-27,揭秘「金融巨鱷」索羅斯與習近平，拜登，川普，普京之間的真實關系 ★大戰已至 但真相将被主流媒體掩盖到最後一刻 https://t.co/NVjhOpjyoA 来自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1575332125133328384,https://twitter.com/Newwish0/status/1575332125133328384,https://twitter.com/Newwish0
186,6513c2de0408657d8a0484b9,Mon May 16 19:50:28 +0000 2022,0,2023-09-27,「弗林將軍向FBI和司法部索賠：$5000萬」Shitao TV - 03 (16/05/22) 源自奧巴馬與拜登的政治迫害 https://t.co/KSLv6IN1V7 来自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1526288996673851393,https://twitter.com/Newwish0/status/1526288996673851393,https://twitter.com/Newwish0
187,6513c2de0408657d8a0484bb,Wed Jul 06 22:46:35 +0000 2022,0,2023-09-27,「錄音洩漏！拜登期待日內瓦見面 普京同意」Shitao TV - 01 (06/07/22) 普京：與歐洲美國同行交談是一份榮幸⋯“我正在健身房... https://t.co/zovFtYCWba 来自 @YouTube,拜登,ja,0,0,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1544815098203500544,https://twitter.com/Newwish0/status/1544815098203500544,https://twitter.com/Newwish0
